date,close
2015-01-05,3525.56
2015-01-06,3500.72
2015-01-07,3559.94
2015-01-08,3472.51
2015-01-09,3428.33
2015-01-12,3374.09
2015-01-13,3381.3
2015-01-14,3305.24
2015-01-15,3342.5
2015-01-16,3396.33
2015-01-19,3232.46
2015-01-20,3321.2
2015-01-21,3439.91
2015-01-22,3552.04
2015-01-23,3510.91
2015-01-26,3586.18
2015-01-27,3575.68
2015-01-28,3522.79
2015-01-29,3495.34
2015-01-30,3463.97
2015-02-02,3432.93
2015-02-03,3476.68
2015-02-04,3455.04
2015-02-05,3399.97
2015-02-06,3318.79
2015-02-09,3314.69
2015-02-10,3359.86
2015-02-11,3378.58
2015-02-12,3383.38
2015-02-13,3445.0
2015-02-16,3491.49
2015-02-17,3499.86
2015-02-25,3469.65
2015-02-26,3578.06
2015-02-27,3599.44
2015-03-02,3697.56
2015-03-03,3709.83
2015-03-04,3712.34
2015-03-05,3715.83
2015-03-06,3751.65
2015-03-09,3740.86
2015-03-10,3759.94
2015-03-11,3728.87
2015-03-12,3722.83
2015-03-13,3748.13
2015-03-16,3825.88
2015-03-17,3893.65
2015-03-18,3978.95
2015-03-19,4039.17
2015-03-20,4026.83
2015-03-23,4131.78
2015-03-24,4188.55
2015-03-25,4161.0
2015-03-26,4152.61
2015-03-27,4183.29
2015-03-30,4202.78
2015-03-31,4186.7
2015-04-01,4268.23
2015-04-02,4374.8
2015-04-03,4403.16
2015-04-07,4546.94
2015-04-08,4468.23
2015-04-09,4353.86
2015-04-10,4455.04
2015-04-13,4515.09
2015-04-14,4479.92
2015-04-15,4375.1
2015-04-16,4456.65
2015-04-17,4559.14
2015-04-20,4562.19
2015-04-21,4663.06
2015-04-22,4785.77
2015-04-23,4949.86
2015-04-24,4889.52
2015-04-27,4903.46
2015-04-28,4756.74
2015-04-29,4937.03
2015-04-30,4837.04
2015-05-04,4836.34
2015-05-05,4650.73
2015-05-06,4570.47
2015-05-07,4500.44
2015-05-08,4611.67
2015-05-11,4770.66
2015-05-12,4804.49
2015-05-13,4859.61
2015-05-14,5002.83
2015-05-15,4925.73
2015-05-18,4876.05
2015-05-19,4981.89
2015-05-20,5020.33
2015-05-21,5129.89
2015-05-22,5252.74
2015-05-25,5366.97
2015-05-26,5507.7
2015-05-27,5625.12
2015-05-28,5273.19
2015-05-29,5285.61
2015-06-01,5556.26
2015-06-02,5697.8
2015-06-03,5693.26
2015-06-04,5772.52
2015-06-05,5993.64
2015-06-08,5933.88
2015-06-09,5969.43
2015-06-10,5954.92
2015-06-11,6016.06
2015-06-12,6031.17
2015-06-15,5950.54
2015-06-16,5686.85
2015-06-17,5823.26
2015-06-18,5628.12
2015-06-19,5235.22
2015-06-23,5271.25
2015-06-24,5435.9
2015-06-25,5172.44
2015-06-26,4728.56
2015-06-29,4409.6
2015-06-30,4640.55
2015-07-01,4328.11
2015-07-02,3993.98
2015-07-03,3714.7
2015-07-06,3605.75
2015-07-07,3384.6
2015-07-08,3239.47
2015-07-09,3371.64
2015-07-10,3543.79
2015-07-13,3756.69
2015-07-14,3764.29
2015-07-16,3641.51
2015-07-17,3834.13
2015-07-20,3881.59
2015-07-21,3957.1
2015-07-22,3962.18
2015-07-23,4105.38
2015-07-24,4078.13
2015-07-27,3756.69
2015-07-28,3610.47
2015-07-29,3791.89
2015-07-30,3688.72
2015-07-31,3673.12
2015-08-03,3589.1
2015-08-04,3773.61
