date,close
2015-01-05,3487.86
2015-01-06,3452.59
2015-01-07,3405.26
2015-01-08,3279.05
2015-01-09,3312.14
2015-01-12,3268.84
2015-01-13,3249.67
2015-01-14,3306.09
2015-01-15,3430.67
2015-01-16,3468.26
2015-01-19,3122.38
2015-01-20,3130.4
2015-01-21,3300.97
2015-01-22,3285.3
2015-01-23,3304.81
2015-01-26,3283.16
2015-01-27,3197.35
2015-01-28,3153.57
2015-01-29,3087.09
2015-01-30,3075.84
2015-02-02,2978.83
2015-02-03,3057.06
2015-02-04,2995.26
2015-02-05,2990.28
2015-02-06,2945.69
2015-02-09,2971.42
2015-02-10,3022.54
2015-02-11,3014.68
2015-02-12,3006.38
2015-02-13,3028.63
2015-02-16,3012.57
2015-02-17,3026.77
2015-02-25,2990.76
2015-02-26,3058.73
2015-02-27,3046.56
2015-03-02,3048.01
2015-03-03,2951.44
2015-03-04,2937.84
2015-03-05,2871.58
2015-03-06,2890.91
2015-03-09,3061.02
2015-03-10,2986.97
2015-03-11,3016.8
2015-03-12,3168.65
2015-03-13,3180.57
2015-03-16,3223.59
2015-03-17,3247.35
2015-03-18,3319.23
2015-03-19,3280.02
2015-03-20,3306.21
2015-03-23,3347.88
2015-03-24,3322.99
2015-03-25,3231.62
2015-03-26,3254.44
2015-03-27,3258.65
2015-03-30,3389.81
2015-03-31,3346.47
2015-04-01,3371.2
2015-04-02,3352.17
2015-04-03,3376.54
2015-04-07,3478.23
2015-04-08,3556.48
2015-04-09,3523.0
2015-04-10,3618.02
2015-04-13,3732.56
2015-04-14,3696.54
2015-04-15,3767.68
2015-04-16,3879.22
2015-04-17,3875.08
2015-04-20,3718.36
2015-04-21,3774.93
2015-04-22,3848.22
2015-04-23,3791.23
2015-04-24,3681.81
2015-04-27,3796.33
2015-04-28,3874.71
2015-04-29,3840.9
2015-04-30,3778.97
2015-05-04,3782.19
2015-05-05,3615.31
2015-05-06,3616.98
2015-05-07,3604.46
2015-05-08,3618.42
2015-05-11,3676.58
2015-05-12,3676.63
2015-05-13,3635.24
2015-05-14,3624.4
2015-05-15,3551.55
2015-05-18,3484.44
2015-05-19,3607.2
2015-05-20,3623.89
2015-05-21,3637.16
2015-05-22,3751.79
2015-05-25,3838.59
2015-05-26,3844.89
2015-05-27,3788.99
2015-05-28,3579.33
2015-05-29,3574.97
2015-06-01,3742.81
