date,close
2015-01-05,3827.48
2015-01-06,3939.99
2015-01-07,3925.32
2015-01-08,3912.41
2015-01-09,3856.32
2015-01-12,3914.47
2015-01-13,4028.86
2015-01-14,3950.53
2015-01-15,3992.64
2015-01-16,3992.14
2015-01-19,3782.08
2015-01-20,3966.66
2015-01-21,4039.33
2015-01-22,4027.5
2015-01-23,3991.21
2015-01-26,4037.62
2015-01-27,4047.55
2015-01-28,4003.64
2015-01-29,3955.33
2015-01-30,3978.62
2015-02-02,3915.61
2015-02-03,3967.03
2015-02-04,3937.27
2015-02-05,3903.49
2015-02-06,3838.24
2015-02-09,3846.95
2015-02-10,3926.52
2015-02-11,4001.18
2015-02-12,4044.79
2015-02-13,4065.84
2015-02-16,4127.79
2015-02-17,4221.46
2015-02-25,4200.69
2015-02-26,4200.92
2015-02-27,4235.19
2015-03-02,4332.34
2015-03-03,4225.97
2015-03-04,4313.03
2015-03-05,4229.35
2015-03-06,4136.43
2015-03-09,4193.17
2015-03-10,4225.88
2015-03-11,4298.04
2015-03-12,4278.78
2015-03-13,4333.63
2015-03-16,4438.05
2015-03-17,4469.36
2015-03-18,4620.18
2015-03-19,4627.83
2015-03-20,4624.19
2015-03-23,4716.5
2015-03-24,4697.51
2015-03-25,4739.52
2015-03-26,4685.83
2015-03-27,4722.7
2015-03-30,4783.05
2015-03-31,4833.33
2015-04-01,4986.37
2015-04-02,5049.38
2015-04-03,5067.41
2015-04-07,5138.38
2015-04-08,5087.67
2015-04-09,4986.64
2015-04-10,5121.98
2015-04-13,5165.05
2015-04-14,5121.23
2015-04-15,4964.09
2015-04-16,5096.58
2015-04-17,5233.26
2015-04-20,5132.74
2015-04-21,5453.67
2015-04-22,5548.65
2015-04-23,5526.13
2015-04-24,5518.84
2015-04-27,5602.97
2015-04-28,5608.41
2015-04-29,5748.83
2015-04-30,5733.6
2015-05-04,5702.31
2015-05-05,5431.38
2015-05-06,5338.71
2015-05-07,5350.3
2015-05-08,5516.09
2015-05-11,5706.59
2015-05-12,5732.91
2015-05-13,5752.27
2015-05-14,5802.6
2015-05-15,5674.46
2015-05-18,5647.77
2015-05-19,5820.9
2015-05-20,5932.5
2015-05-21,6190.19
2015-05-22,6267.64
2015-05-25,6396.38
2015-05-26,6694.76
2015-05-27,6662.95
2015-05-28,6325.95
2015-05-29,6452.34
2015-06-01,6753.69
2015-06-02,6856.16
2015-06-03,6939.44
2015-06-04,6893.77
2015-06-05,6954.29
2015-06-08,6897.12
2015-06-09,6916.64
2015-06-10,7033.25
2015-06-11,7036.99
2015-06-12,7106.51
2015-06-15,7049.09
2015-06-16,6861.63
2015-06-17,6917.31
2015-06-18,6709.28
2015-06-19,6296.64
2015-06-23,6497.82
2015-06-24,6663.67
2015-06-25,6428.51
2015-06-26,5956.55
2015-06-29,5756.59
2015-06-30,6171.51
2015-07-01,5860.55
2015-07-02,5633.64
2015-07-03,5181.77
2015-07-06,5170.27
2015-07-07,4828.47
2015-07-08,4516.87
2015-07-09,4840.01
2015-07-10,5207.84
2015-07-13,5519.69
2015-07-14,5388.14
2015-07-16,5198.71
2015-07-17,5408.87
2015-07-20,5390.2
2015-07-21,5384.62
2015-07-22,5377.79
2015-07-23,5520.65
2015-07-24,5414.94
2015-07-27,4994.67
2015-07-28,5044.41
2015-07-29,5173.17
2015-07-30,4994.46
2015-07-31,5026.67
2015-08-03,5034.51
2015-08-04,5186.63
2015-08-05,5131.31
2015-08-06,5098.94
2015-08-07,5237.7
2015-08-10,5438.91
2015-08-11,5459.99
2015-08-12,5357.36
2015-08-13,5495.39
2015-08-14,5452.57
2015-08-17,5462.97
2015-08-18,5134.56
2015-08-19,5194.24
2015-08-20,5049.73
2015-08-21,4789.72
2015-08-24,4367.21
2015-08-25,4116.69
2015-08-26,4125.74
2015-08-27,4236.95
2015-08-28,4438.84
2015-08-31,4321.64
2015-09-01,4200.85
2015-09-07,4073.35
2015-09-08,4189.69
2015-09-09,4301.69
2015-09-10,4222.63
2015-09-11,4197.65
2015-09-14,3967.75
2015-09-15,3777.81
2015-09-16,4005.79
2015-09-17,3885.58
2015-09-18,3913.35
2015-09-21,3996.99
2015-09-22,4013.6
2015-09-23,3927.95
2015-09-24,3971.69
2015-09-25,3848.51
2015-09-28,3882.87
2015-09-29,3820.92
2015-09-30,3860.89
2015-10-08,4025.07
2015-10-09,4054.88
2015-10-12,4234.04
2015-10-13,4243.14
2015-10-14,4161.0
2015-10-15,4271.52
2015-10-16,4318.07
2015-10-19,4330.51
2015-10-20,4382.03
2015-10-21,4208.3
2015-10-22,4297.8
2015-10-23,4424.56
2015-10-26,4439.09
2015-10-27,4445.05
2015-10-28,4360.29
2015-10-29,4418.46
2015-10-30,4394.47
2015-11-02,4354.14
2015-11-03,4330.57
2015-11-04,4514.51
2015-11-05,4591.84
2015-11-06,4684.34
2015-11-09,4754.43
2015-11-10,4752.51
2015-11-11,4773.82
2015-11-12,4766.36
2015-11-13,4668.38
2015-11-16,4711.9
2015-11-17,4727.12
2015-11-18,4657.05
2015-11-19,4749.63
2015-11-20,4811.02
2015-11-23,4799.75
2015-11-24,4838.78
2015-11-25,4884.83
2015-11-26,4894.44
2015-11-27,4634.19
2015-11-30,4638.49
2015-12-01,4689.48
2015-12-02,4828.11
2015-12-03,4844.9
2015-12-04,4850.56
2015-12-07,4893.8
2015-12-08,4806.42
2015-12-09,4813.71
2015-12-10,4803.75
2015-12-11,4818.77
2015-12-14,4910.17
2015-12-15,4913.93
2015-12-16,4906.65
2015-12-17,5004.86
2015-12-18,5000.03
2015-12-21,5218.79
2015-12-22,5258.53
2015-12-23,5264.65
2015-12-24,5203.24
2015-12-25,5228.07
2015-12-28,5086.03
2015-12-29,5213.3
2015-12-30,5216.0
2015-12-31,5147.0
2016-01-04,4729.33
2016-01-05,4768.91
2016-01-06,4850.88
2016-01-07,4495.65
2016-01-08,4572.66
2016-01-11,4310.94
2016-01-12,4306.05
2016-01-13,4217.92
2016-01-14,4318.3
2016-01-15,4156.62
2016-01-18,4187.67
2016-01-19,4340.34
2016-01-20,4281.84
2016-01-21,4141.05
2016-01-22,4195.54
2016-01-25,4248.22
2016-01-26,4020.92
2016-01-27,4000.99
2016-01-28,3919.51
2016-01-29,4034.64
2016-02-01,3964.11
2016-02-02,4049.34
2016-02-03,4036.96
2016-02-04,4090.68
2016-02-05,4063.6
2016-02-15,4026.06
2016-02-16,4170.24
2016-02-17,4237.85
2016-02-18,4215.09
2016-02-19,4229.95
2016-02-22,4288.06
2016-02-23,4250.48
2016-02-24,4252.25
2016-02-25,4010.73
2016-02-26,4042.91
2016-02-29,3883.32
2016-03-01,3975.75
2016-03-02,4143.67
2016-03-03,4126.93
2016-03-04,4071.4
2016-03-07,4112.62
2016-03-08,4127.23
2016-03-09,4075.68
2016-03-10,4041.74
2016-03-11,4035.74
2016-03-14,4123.24
2016-03-15,4113.62
2016-03-16,4088.87
2016-03-17,4172.54
2016-03-18,4262.6
2016-03-21,4327.11
2016-03-22,4327.7
2016-03-23,4345.57
2016-03-24,4316.0
2016-03-25,4339.07
2016-03-28,4311.75
2016-03-29,4258.51
2016-03-30,4364.28
2016-03-31,4370.74
2016-04-01,4361.85
2016-04-05,4431.6
2016-04-06,4444.17
2016-04-07,4388.17
2016-04-08,4351.04
2016-04-11,4414.6
2016-04-12,4392.69
2016-04-13,4428.58
2016-04-14,4460.44
2016-04-15,4460.71
2016-04-20,4302.07
2016-04-21,4266.74
2016-04-22,4349.51
2016-04-25,4335.76
2016-04-26,4366.3
2016-04-27,4338.64
2016-04-28,4341.39
2016-04-29,4392.66
2016-05-03,4530.46
2016-05-04,4518.37
2016-05-05,4533.16
2016-05-06,4371.22
2016-05-09,4288.54
2016-05-10,4337.94
2016-05-11,4375.27
2016-05-12,4376.2
2016-05-13,4334.09
2016-05-16,4384.65
2016-05-17,4333.84
2016-05-18,4258.18
2016-05-19,4261.02
2016-05-20,4296.97
2016-05-23,4322.13
2016-05-24,4305.13
2016-05-25,4285.16
2016-05-26,4311.2
2016-05-27,4333.88
2016-05-30,4307.66
2016-05-31,4415.9
2016-06-01,4486.78
2016-06-02,4503.19
2016-06-03,4526.23
2016-06-06,4575.14
2016-06-07,4550.56
2016-06-08,4527.63
2016-06-13,4389.35
2016-06-14,4418.01
2016-06-15,4500.72
2016-06-16,4471.98
2016-06-17,4494.4
2016-06-20,4524.99
2016-06-21,4486.78
2016-06-22,4536.55
2016-06-23,4504.37
2016-06-24,4466.77
2016-06-27,4561.99
2016-06-28,4568.75
2016-06-29,4571.99
2016-06-30,4593.87
2016-07-01,4604.02
2016-07-05,4673.1
2016-07-06,4697.73
2016-07-07,4643.48
2016-07-08,4635.08
2016-07-11,4677.79
2016-07-12,4860.46
2016-07-13,4849.29
2016-07-14,4827.81
2016-07-15,4893.12
2016-07-18,4856.73
2016-07-19,4818.02
2016-07-20,4819.69
2016-07-21,4857.06
2016-07-22,4796.48
2016-07-25,4775.12
2016-07-26,4857.23
2016-07-27,4713.49
2016-07-28,4763.23
2016-07-29,4793.63
2016-08-01,4713.52
2016-08-02,4723.13
2016-08-03,4756.56
2016-08-04,4749.89
2016-08-05,4733.14
2016-08-08,4747.85
2016-08-09,4782.61
2016-08-10,4747.33
2016-08-11,4715.59
2016-08-12,4731.85
2016-08-15,4820.05
2016-08-16,4851.21
2016-08-17,4863.97
2016-08-18,4845.55
2016-08-19,4830.15
2016-08-22,4777.18
2016-08-23,4788.75
2016-08-24,4776.06
2016-08-25,4760.44
2016-08-26,4758.7
2016-08-29,4751.28
2016-08-30,4755.46
2016-08-31,4775.25
2016-09-01,4763.9
2016-09-02,4842.66
2016-09-05,4949.41
