date,close
2015-01-05,2749.18
2015-01-06,2829.22
2015-01-07,2815.57
2015-01-08,2765.26
2015-01-09,2724.22
2015-01-12,2660.73
2015-01-13,2672.1
2015-01-14,2626.86
2015-01-15,2688.48
2015-01-16,2701.19
2015-01-19,2504.51
2015-01-20,2592.26
2015-01-21,2690.43
2015-01-22,2701.06
2015-01-23,2702.9
2015-01-26,2764.62
2015-01-27,2746.94
2015-01-28,2737.3
2015-01-29,2734.93
2015-01-30,2671.7
2015-02-02,2615.24
2015-02-03,2666.18
2015-02-04,2653.41
2015-02-05,2638.1
2015-02-06,2547.79
2015-02-09,2530.16
2015-02-10,2597.36
2015-02-11,2627.27
2015-02-12,2644.63
2015-02-13,2662.6
2015-02-16,2695.55
2015-02-17,2765.48
2015-02-25,2739.64
2015-02-26,2791.67
2015-02-27,2816.37
2015-03-02,2833.7
2015-03-03,2797.56
2015-03-04,2812.51
2015-03-05,2790.3
2015-03-06,2778.68
2015-03-09,2812.12
2015-03-10,2862.09
2015-03-11,2876.46
2015-03-12,2891.66
2015-03-13,2968.36
2015-03-16,3081.81
2015-03-17,3220.92
2015-03-18,3294.65
2015-03-19,3274.75
2015-03-20,3270.68
2015-03-23,3337.66
2015-03-24,3407.15
2015-03-25,3380.04
2015-03-26,3347.39
2015-03-27,3353.51
2015-03-30,3444.78
2015-03-31,3394.43
2015-04-01,3452.16
2015-04-02,3468.85
2015-04-03,3519.06
2015-04-07,3642.42
2015-04-08,3603.79
2015-04-09,3593.96
2015-04-10,3677.3
2015-04-13,3776.99
2015-04-14,3833.43
2015-04-15,3810.99
2015-04-16,3848.79
2015-04-17,4012.45
2015-04-20,4060.48
2015-04-21,4094.03
2015-04-22,4183.96
2015-04-23,4163.21
2015-04-24,4204.6
2015-04-27,4359.7
2015-04-28,4317.11
2015-04-29,4323.17
2015-04-30,4312.23
2015-05-04,4305.02
2015-05-05,4069.97
2015-05-06,3915.59
2015-05-07,3746.5
2015-05-08,3901.7
2015-05-11,4059.7
2015-05-12,4149.73
2015-05-13,4127.0
2015-05-14,4110.06
2015-05-15,4036.65
2015-05-18,4057.81
2015-05-19,4199.94
2015-05-20,4270.05
2015-05-21,4451.93
2015-05-22,4501.0
2015-05-25,4710.3
2015-05-26,4822.26
2015-05-27,4852.81
2015-05-28,4540.46
2015-05-29,4506.02
2015-06-01,4754.9
2015-06-02,4884.88
2015-06-03,4874.84
2015-06-04,4852.66
2015-06-05,4994.22
2015-06-08,5168.05
2015-06-09,5148.77
2015-06-10,5198.2
2015-06-11,5267.41
2015-06-12,5336.5
2015-06-15,5397.96
2015-06-16,5160.62
2015-06-17,5230.06
2015-06-18,5192.1
2015-06-19,4753.64
2015-06-23,4846.74
2015-06-24,5059.64
2015-06-25,4895.85
2015-06-26,4500.35
2015-06-29,4411.09
2015-06-30,4616.32
2015-07-01,4350.56
2015-07-02,4018.91
2015-07-03,3716.28
2015-07-06,3630.51
2015-07-07,3443.24
2015-07-08,3233.6
2015-07-09,3428.94
2015-07-10,3660.9
2015-07-13,3892.77
2015-07-14,3850.59
2015-07-16,3677.01
2015-07-17,3863.24
2015-07-20,3942.48
2015-07-21,4069.47
2015-07-22,4070.05
2015-07-23,4215.81
2015-07-24,4146.38
2015-07-27,3821.2
2015-07-28,3722.22
2015-07-29,3918.44
2015-07-30,3817.9
2015-07-31,3769.28
2015-08-03,3709.37
2015-08-04,3910.48
2015-08-05,3853.55
2015-08-06,3857.3
2015-08-07,3992.23
2015-08-10,4163.97
2015-08-11,4122.39
2015-08-12,4055.72
2015-08-13,4156.73
2015-08-14,4162.94
2015-08-17,4293.99
2015-08-18,3994.09
2015-08-19,4059.66
2015-08-20,3930.06
2015-08-21,3750.82
2015-08-24,3486.64
2015-08-25,3284.91
2015-08-26,3204.25
2015-08-27,3328.92
2015-08-28,3493.38
2015-08-31,3458.15
2015-09-01,3349.08
2015-09-07,3320.76
2015-09-08,3422.0
2015-09-09,3496.36
2015-09-10,3443.82
2015-09-11,3473.03
2015-09-14,3362.18
2015-09-15,3242.95
2015-09-16,3416.04
2015-09-17,3341.02
2015-09-18,3358.18
2015-09-21,3433.12
2015-09-22,3469.08
2015-09-23,3397.92
2015-09-24,3429.49
2015-09-25,3363.68
2015-09-28,3384.31
2015-09-29,3328.92
2015-09-30,3332.28
2015-10-08,3415.5
2015-10-09,3443.11
2015-10-12,3553.36
2015-10-13,3608.42
2015-10-14,3568.79
2015-10-15,3651.17
2015-10-16,3725.08
2015-10-19,3704.2
2015-10-20,3720.56
2015-10-21,3519.17
2015-10-22,3609.6
2015-10-23,3641.55
2015-10-26,3665.19
2015-10-27,3668.07
2015-10-28,3592.64
2015-10-29,3618.09
2015-10-30,3599.69
2015-11-02,3548.58
2015-11-03,3544.54
2015-11-04,3678.54
2015-11-05,3720.17
2015-11-06,3779.77
2015-11-09,3820.18
2015-11-10,3778.02
2015-11-11,3786.15
2015-11-12,3759.67
2015-11-13,3747.33
2015-11-16,3761.59
2015-11-17,3745.35
2015-11-18,3696.22
2015-11-19,3734.54
2015-11-20,3755.36
2015-11-23,3719.28
2015-11-24,3721.88
2015-11-25,3744.33
2015-11-26,3748.64
2015-11-27,3546.93
2015-11-30,3503.79
2015-12-01,3525.71
2015-12-02,3558.87
2015-12-03,3595.19
2015-12-04,3548.31
2015-12-07,3579.15
2015-12-08,3539.13
2015-12-09,3504.33
2015-12-10,3509.76
2015-12-11,3477.85
2015-12-14,3534.3
2015-12-15,3537.54
2015-12-16,3530.0
2015-12-17,3613.55
2015-12-18,3629.61
2015-12-21,3680.13
2015-12-22,3682.01
2015-12-23,3650.59
2015-12-24,3620.92
2015-12-25,3645.3
2015-12-28,3554.19
2015-12-29,3583.28
2015-12-30,3568.9
2015-12-31,3526.75
2016-01-04,3260.69
2016-01-05,3217.51
2016-01-06,3291.17
2016-01-07,3051.24
2016-01-08,3092.74
2016-01-11,2936.66
2016-01-12,2944.54
2016-01-13,2858.49
2016-01-14,2906.39
2016-01-15,2762.97
2016-01-18,2816.52
2016-01-19,2907.73
2016-01-20,2912.16
2016-01-21,2794.6
2016-01-22,2826.41
2016-01-25,2847.57
2016-01-26,2659.7
2016-01-27,2604.05
2016-01-28,2510.17
2016-01-29,2599.1
2016-02-01,2562.45
2016-02-02,2631.48
2016-02-03,2635.29
2016-02-04,2678.35
2016-02-05,2672.74
2016-02-15,2667.32
2016-02-16,2768.7
2016-02-17,2801.65
2016-02-18,2797.08
2016-02-19,2788.83
2016-02-22,2828.4
2016-02-23,2801.4
2016-02-24,2851.61
2016-02-25,2634.51
2016-02-26,2652.48
2016-02-29,2512.91
2016-03-01,2543.42
2016-03-02,2665.97
2016-03-03,2677.27
2016-03-04,2649.54
2016-03-07,2696.51
2016-03-08,2716.29
2016-03-09,2663.63
2016-03-10,2614.95
2016-03-11,2597.48
2016-03-14,2679.49
2016-03-15,2671.3
2016-03-16,2655.24
2016-03-17,2706.71
2016-03-18,2765.73
2016-03-21,2826.27
2016-03-22,2799.54
2016-03-23,2813.11
2016-03-24,2769.55
2016-03-25,2804.48
2016-03-28,2784.33
2016-03-29,2737.78
2016-03-30,2816.07
2016-03-31,2855.41
2016-04-01,2855.71
2016-04-05,2925.12
2016-04-06,2917.51
2016-04-07,2868.1
2016-04-08,2837.36
2016-04-11,2874.04
2016-04-12,2862.99
2016-04-13,2905.06
2016-04-14,2914.26
2016-04-15,2908.4
2016-04-20,2763.18
2016-04-21,2732.72
2016-04-22,2738.54
2016-04-25,2728.78
2016-04-26,2749.73
2016-04-27,2741.85
2016-04-28,2731.85
